문화재명,시군구명,종목,경도,위도,대표이미지
장성김인후신도비,장성군,시도기념물,126.729588021182,35.3059805621625,http://www.cha.go.kr/unisearch/images/monument/1654374.jpg
해남화원면청자요지,해남군,시도기념물,126.298636909764,34.6702621961231,http://www.cha.go.kr/unisearch/images/monument/2019052021284700.jpg
장흥풍길리청자요지,장흥군,시도기념물,126.97281065402,34.6107994469787,http://www.cha.go.kr/unisearch/images/monument/2020022815324600.JPG
신안흑산진리초령목자생지,신안군,시도기념물,125.428005722965,34.6877306343193,http://www.cha.go.kr/unisearch/images/monument/1654375.jpg
신안암태도송곡리매향비,신안군,시도기념물,126.136382311206,34.8343851022941,http://www.cha.go.kr/unisearch/images/monument/1654377.jpg
영광법성입암리매향비,영광군,시도기념물,126.460971911533,35.3325058267403,http://www.cha.go.kr/unisearch/images/monument/1654378.jpg
광양신재최산두선생유허비,광양시,시도기념물,127.5903345112,34.9808931840065,http://www.cha.go.kr/unisearch/images/monument/1654380.jpg
화순연월리지석묘군,화순군,시도기념물,127.116546117737,35.0753765041389,http://www.cha.go.kr/unisearch/images/no_image.gif
영광대마성산리지석묘군,영광군,시도기념물,126.608864031985,35.315419169154,http://www.cha.go.kr/unisearch/images/monument/1654382.jpg
학계리지석묘군,영암군,시도기념물,126.618155150174,34.7005018770507,http://www.cha.go.kr/unisearch/images/monument/1654384.jpg
여수 산수리 지석묘군,여수시,시도기념물,127.553646554218,34.8862460734228,http://www.cha.go.kr/unisearch/images/monument/1654385.jpg
완도고금도지석묘군,완도군,시도기념물,126.807952872725,34.4125040841734,http://www.cha.go.kr/unisearch/images/monument/2018102217332200.jpg
순천정충사,순천시,시도기념물,127.481876263218,34.9477173452106,http://www.cha.go.kr/unisearch/images/monument/1654388.jpg
강진읍성,강진군,시도기념물,126.76556593194,34.6447170576026,http://www.cha.go.kr/unisearch/images/monument/1654389.jpg
화순야사리느티나무,화순군,시도기념물,127.079994600695,35.110582576689,http://www.cha.go.kr/unisearch/images/monument/1654390.jpg
곡성당동리산성,곡성군,시도기념물,127.272289914964,35.1344754833763,http://www.cha.go.kr/unisearch/images/monument/2018051111444400.jpg
화순동복연둔리숲정이,화순군,시도기념물,127.122725042956,35.0449606183975,http://www.cha.go.kr/unisearch/images/monument/1654391.jpg
장흥신북구석기유적,장흥군,시도기념물,126.994353559566,34.7455499736382,http://www.cha.go.kr/unisearch/images/monument/2020031014114300.JPG
신안흑산도상라산성,신안군,시도기념물,125.424099580335,34.6948713891051,http://www.cha.go.kr/unisearch/images/monument/1654392.jpg
광양 산남리 남정 지석묘군,광양시,시도기념물,127.6124777,35.0046323,http://www.cha.go.kr/unisearch/images/monument/2019052017540900.jpg
장성 고경명 신도비,장성군,시도기념물,126.7944322,35.3036504,http://www.cha.go.kr/unisearch/images/monument/2020121609540000.jpg
담양 매산리 소나무,담양군,시도기념물,127.039870454135,35.2487913721882,http://www.cha.go.kr/unisearch/images/monument/1654395.jpg
신안 우이도 선창,신안군,시도기념물,125.8553331,34.6201953,http://www.cha.go.kr/unisearch/images/monument/1654397.jpg
여수 고락산성,여수시,시도기념물,127.698849399349,34.7621372666119,http://www.cha.go.kr/unisearch/images/monument/1654401.jpg
해남 서동사 동백나무·비자나무 숲,해남군,시도기념물,126.308926368165,34.6868633123445,http://www.cha.go.kr/unisearch/images/monument/2019052022131900.JPG
